451:2,3,1,5,1,7,4,7,1,5,2,9,4,2,9,5,8,1,5,3,3,7,3,7,2,2,3,9,8,5
452:2,1,8,8,6,9,1,5,9,9,7,1,7,9,9,7,9,3,9,9,3,9,8,1,3,2,1,4,3,9
453:4,2,2,9,4,8,3,1,6,6,4,3,8,8,6,3,9,4,4,2,2,8,2,2,7,1,2,6,8,3
454:1,3,3,5,9,3,1,1,6,2,2,7,5,8,9,8,8,1,5,7,1,5,3,3,9,9,7,2,3,9
455:6,1,7,3,8,8,1,3,8,8,9,3,3,3,8,7,6,8,7,5,3,8,2,4,9,6,2,9,2,6
456:5,2,6,3,4,1,8,4,8,9,4,2,5,4,6,4,5,4,5,4,3,3,9,4,2,1,1,9,9,7
457:3,5,1,3,6,5,2,8,3,5,3,8,2,1,3,1,8,2,9,2,1,5,5,1,2,8,8,4,9,2
458:4,2,2,9,4,8,3,1,6,6,4,3,8,8,6,3,9,4,4,2,2,8,2,2,7,1,2,6,8,7
459:5,8,5,9,6,6,2,1,3,7,4,9,2,1,5,1,1,4,3,7,4,4,2,9,9,5,3,2,5,8
460:1,7,2,1,7,2,4,5,5,1,6,5,1,6,8,8,5,8,2,5,1,4,1,9,9,2,6,2,7,7
461:9,8,2,6,4,9,3,9,3,8,5,2,6,1,9,2,9,4,7,9,8,6,3,1,6,6,3,8,5,1
462:8,4,6,2,1,1,9,1,9,2,4,3,9,4,3,6,7,1,1,7,2,3,5,1,7,6,3,4,2,5
463:2,6,7,3,5,9,6,5,2,9,8,1,1,2,6,7,7,2,7,2,2,4,4,5,1,5,7,9,3,7
464:7,8,9,4,1,3,4,5,3,3,4,5,7,9,5,3,9,4,4,7,6,2,2,3,6,3,3,2,8,6
465:7,8,9,5,7,3,5,8,1,8,7,1,9,6,6,1,1,8,7,3,3,9,1,1,7,1,1,8,6,4
466:6,1,2,5,5,2,1,7,2,1,2,7,5,1,9,1,9,7,1,6,5,4,1,4,4,1,2,8,5,5
467:2,9,5,3,2,2,3,5,5,2,7,4,1,1,6,7,3,2,8,7,2,2,1,9,6,2,9,4,3,7
468:9,8,2,6,4,9,3,9,3,8,5,2,6,1,9,2,9,4,7,9,8,6,3,1,6,6,3,8,5,1
469:4,5,4,4,3,5,8,6,2,5,1,2,2,1,7,6,5,2,7,4,7,9,2,1,9,2,5,4,2,7
470:6,2,2,4,3,2,7,5,9,6,3,8,4,9,8,5,6,4,1,6,7,9,3,4,4,2,9,9,4,5
471:5,4,1,7,4,9,1,1,2,5,9,6,5,2,1,3,8,8,5,4,2,6,3,6,6,5,3,6,4,3
472:2,5,5,5,7,8,6,3,2,2,9,6,2,6,2,9,8,8,8,1,7,7,8,3,2,3,8,1,1,1
473:7,7,5,8,6,5,2,3,1,3,3,6,6,4,9,5,1,6,4,6,6,1,8,3,9,5,5,6,7,3
474:4,5,8,6,7,3,8,1,3,9,4,2,9,9,6,6,2,4,5,2,9,4,7,4,1,8,4,8,2,8
475:1,9,4,7,4,6,9,3,3,7,5,8,1,9,5,1,5,8,1,7,8,9,1,5,3,3,1,1,5,6
476:3,5,6,9,1,8,4,6,3,7,5,1,9,1,1,1,9,7,6,6,8,5,4,5,1,3,6,5,3,8
477:5,2,6,3,4,1,8,4,8,9,4,8,5,4,6,4,5,4,5,4,3,3,9,4,2,1,1,9,9,7
478:6,1,7,3,8,8,1,3,8,8,9,3,3,3,8,7,6,8,7,5,3,8,2,4,9,6,2,9,2,4
479:7,9,9,4,2,3,4,4,3,4,8,5,3,5,6,3,1,7,8,2,6,8,2,2,7,5,7,4,2,6
480:6,1,7,3,8,8,1,3,8,8,9,3,3,3,8,7,6,8,7,5,3,8,2,4,9,6,2,9,2,6
481:7,1,5,6,7,7,9,5,8,5,9,6,1,5,5,6,2,5,2,5,6,7,4,4,6,8,7,1,2,7
482:2,3,8,7,2,9,2,2,2,9,3,2,9,3,1,3,2,3,9,1,1,2,2,1,9,9,5,8,2,7
483:1,4,5,4,7,5,2,2,7,4,1,5,2,8,2,9,9,2,8,8,9,8,8,6,5,5,1,8,9,3
484:8,6,8,9,4,9,4,9,2,2,9,4,1,1,3,2,9,6,2,2,2,1,6,2,4,3,6,3,8,5
485:1,6,9,1,6,9,7,6,2,9,6,8,8,4,7,7,7,3,1,3,3,2,1,1,3,8,4,6,9,3
486:9,3,8,9,9,8,6,4,1,7,4,3,1,3,5,4,4,1,4,1,2,2,2,5,3,9,6,8,1,8
487:3,9,8,9,7,2,9,2,3,8,8,5,4,8,6,9,9,5,2,9,3,9,2,5,4,4,8,5,3,9
488:7,4,1,2,1,5,9,6,4,6,9,7,3,9,4,4,5,8,7,3,3,3,5,8,1,5,3,7,8,2
489:2,3,5,6,5,5,6,9,2,6,4,7,1,8,3,2,5,1,4,2,8,6,1,9,3,9,1,4,6,1
490:9,3,5,5,5,2,8,2,7,4,4,1,7,8,4,2,2,3,9,3,2,5,5,1,4,1,8,3,2,9
491:5,4,6,8,3,1,5,7,7,9,1,3,9,7,3,1,4,6,4,5,5,9,1,2,6,3,6,6,2,7
492:8,6,8,8,1,5,4,5,9,8,1,4,5,6,1,8,1,9,5,6,1,4,3,7,1,6,9,2,9,1
493:2,3,5,6,5,5,2,9,2,6,4,7,1,8,3,2,5,1,4,2,8,6,1,9,3,9,1,4,6,1
494:2,3,2,6,8,1,7,4,1,6,6,9,1,2,3,8,8,8,5,2,3,9,1,7,8,2,8,1,4,8
495:1,1,9,5,9,2,1,6,1,1,4,8,5,1,1,2,4,8,5,3,1,3,9,4,8,7,7,2,9,5
496:9,3,5,5,5,2,8,2,7,4,4,1,7,8,4,2,2,3,9,3,3,5,5,1,4,1,8,3,2,1
497:3,2,8,9,6,9,8,6,7,2,5,8,1,7,4,6,5,9,9,9,3,1,4,1,3,2,8,4,3,5
498:7,6,4,3,4,8,6,8,5,2,1,3,1,2,9,5,6,1,1,6,5,6,3,1,8,4,8,5,7,7
499:9,4,8,3,4,8,4,6,9,5,6,5,2,5,1,1,2,2,9,4,1,7,6,8,7,4,4,4,5,2
500:5,6,4,7,9,1,9,2,8,1,9,6,9,2,2,4,5,2,1,8,5,9,1,3,2,9,4,8,7,7
